id,date,ticker,tweet,word_count_raw,clean_text,word_count_clean
107382,07/12/2020,TSLA,$TSLA  Michael burry is in insane losses rn 😂😂😂😂,10,tsla michael burry is in insane losses rn,8
107383,07/12/2020,TSLA,"$TSLA Paying off everything, zero debt, thanks Elon 💪🏽",9,tsla paying off everything zero debt thanks elon,8
107384,07/12/2020,PFE,$PFE let’s ride the power hour rocket boys 🚀,9,pfe lets ride the power hour rocket boys,8
107385,07/12/2020,TSLA,$TSLA who diamond 💎 held 👐 since 9/1????,8,tsla who diamond held since,5
107386,07/12/2020,HD,$HD  well...this is one heck of a bull 🐂 trap 🧐,12,hd wellthis is one heck of a bull trap,9
107387,07/12/2020,TSLA,$TSLA massive 💲money keeps flowing into this,7,tsla massive money keeps flowing into this,7
107388,07/12/2020,TSLA,$TSLA pull back tomorrow so we can buy more  🤑🤑🤑,11,tsla pull back tomorrow so we can buy more,9
107389,07/12/2020,TSLA,"$TSLA this stock taught me that if you sell calls for a loss, you’ll regret in the next day when you see that it recovered + with massive gains 😭",30,tsla this stock taught me that if you sell calls for a loss youll regret in the next day when you see that it recovered with massive gains,28
107390,07/12/2020,TSLA,$TSLA Gap up premarket FOMO...rinse and repeat till 12/18 💪🔥🔥🔥🚀🚀🚀🚀🚀🚀🚀💰💰💰💰💰💰💰💰,10,tsla gap up premarket fomorinse and repeat till,8
107391,07/12/2020,TSLA,$TSLA 🐻 hiding. RIP shorts account. We could see 700 tmrw. Good job not sell off. :),17,tsla hiding rip shorts account we could see tmrw good job not sell off,14
107392,07/12/2020,TSLA,$TSLA nuts🎸 and INSANE🤣🤣TESLA gonna learn you really smart shorts,10,tsla nuts and insanetesla gonna learn you really smart shorts,10
107393,07/12/2020,TSLA,$TSLA holding January 22nd 620 calls .. got them at $57.50 they are at $85.80 at close today .. I'M NOT SELLING 🤣🤣🤣🤷🏼‍♂️,23,tsla holding january nd calls got them at they are at at close today im not selling,17
107394,08/12/2020,TSLA,more fun driving my Model3 than seeing the 7 digits figure in bank A/C thanks to $TSLA  - that’s the reason Tesla is so successful 😁💃🏿🕺🏻,27,more fun driving my model than seeing the digits figure in bank ac thanks to tsla thats the reason tesla is so successful,23
107395,08/12/2020,TSLA,$TSLA ooooooooohweeeeeeeee oh you bought puts?......  your probably on the floor crying plastered to a margin call 📞 ring ring tomm it’s your broker,25,tsla ooooooooohweeeeeeeee oh you bought puts your probably on the floor crying plastered to a margin call ring ring tomm its your broker,23
107396,08/12/2020,TSLA,$TSLA,2,tsla,1
107397,08/12/2020,TSLA,$TSLA Congrats Bulls!,3,tsla congrats bulls,3
107398,08/12/2020,TSLA,$TSLA only a brainless person would short Tesla. 😁,9,tsla only a brainless person would short tesla,8
107399,08/12/2020,TSLA,$TSLA  gooooooo goooooo gooo🚦I Cannot never not have enough shares of this!🤌🤌🤌💯,13,tsla gooooooo goooooo goooi cannot never not have enough shares of this,12
107400,08/12/2020,BA,$BA U.K. Gives out first public COVID vaccine. Per Bloomberg 🍷🍀🙏,11,ba uk gives out first public covid vaccine per bloomberg,10
107401,08/12/2020,TSLA,$TSLA BEARS 🐻 & SHORTS 🩳 ARE BEING SLAUGHTERED,9,tsla bears shorts are being slaughtered,6
107402,08/12/2020,TSLA,$TSLA  why I didnt load more calls?😭😅,8,tsla why i didnt load more calls,7
107403,08/12/2020,TSLA,$TSLA see y’all in 5 hours ! 🤞🏽,8,tsla see yall in hours,5
107404,08/12/2020,TSLA,$TSLA no one wants to buy at 666 😈 lmao,10,tsla no one wants to buy at lmao,8
107405,08/12/2020,TSLA,$TSLA the November sales in China are Brutallll!!!!!!🚀🚀🚀🚀🚀,8,tsla the november sales in china are brutallll,8
107406,08/12/2020,TSLA,$TSLA runs like this will make you want to call in sick 😂🤣.,13,tsla runs like this will make you want to call in sick,12
107407,08/12/2020,TSLA,$TSLA It’s OK! Buying the dip...we all know it’s going back up...🕺🔥,12,tsla its ok buying the dipwe all know its going back up,12
107408,08/12/2020,TSLA,$TSLA now that THAT’s out of the way...as you were🚀🌙,10,tsla now that thats out of the wayas you were,10
107409,08/12/2020,TSLA,$TSLA short term traders just got screwed big time 🤣 this is why you do not day trade!!!,18,tsla short term traders just got screwed big time this is why you do not day trade,17
107410,08/12/2020,TSLA,$TSLA the bears have officially left the building 🤣,9,tsla the bears have officially left the building,8
107411,08/12/2020,PFE,$PFE well they keep bringing it down.. keep accumulating...📶💯,9,pfe well they keep bringing it down keep accumulating,9
107412,08/12/2020,TSLA,$TSLA Please go lower so everyone on the sidelines yesterday all can get a decent entry point.  🥲,19,tsla please go lower so everyone on the sidelines yesterday all can get a decent entry point,17
107413,08/12/2020,TSLA,$TSLA Just remember...Jim Chanos and David Einhorn are MAXIMUM SHORT since sub $200 😆,14,tsla just rememberjim chanos and david einhorn are maximum short since sub,12
107414,08/12/2020,TSLA,"$TSLA offering, I think still good and heading to $700 very soon, imo, hold long👍👍🔥🔥",15,tsla offering i think still good and heading to very soon imo hold long,14
107415,08/12/2020,AAPL,"$AAPL You never, never, never underestimate the power of Apple!!!",10,aapl you never never never underestimate the power of apple,10
107416,08/12/2020,AAPL,"$AAPL Big runner, UNDERVALUED, easy money. 125,2 will pass + 135 eow. Gonna see this 250 nex years 😂",19,aapl big runner undervalued easy money will pass eow gonna see this nex years,14
107417,08/12/2020,TSLA,$TSLA raising money to raise the bar. Don’t sell 🚀🚀🚀🚀🙏🏼🙏🏼,10,tsla raising money to raise the bar dont sell,9
107418,08/12/2020,ABNB,$ABNB buy big and buy strong when this opens on Thursday! Blink and it will be at $200 before you know. Very highly anticipated stock! You know the big companies are coming to get there’s! Warren Buffet will take his fair share!,42,abnb buy big and buy strong when this opens on thursday blink and it will be at before you know very highly anticipated stock you know the big companies are coming to get theres warren buffet will take his fair share,41
107419,08/12/2020,TSLA,$TSLA bears crack me up every time 😂🥸🥸🥸,8,tsla bears crack me up every time,7
107420,08/12/2020,TSLA,$TSLA loaded my calls for dec 24 😍😍,8,tsla loaded my calls for dec,6
107421,08/12/2020,BA,$BA $160 this week. Steal deals here adding to stock and weekly option! 😍🙏,14,ba this week steal deals here adding to stock and weekly option,12
107422,08/12/2020,PFE,$PFE If the Queen is getting a shot by Pfiser we good! BUCKLE UP!! we ripping away fellas!!! 🚀🚀🚀🚀🚀🚀🌚🛸🍾🍸🍻🍷💉😷☝️📈,19,pfe if the queen is getting a shot by pfiser we good buckle up we ripping away fellas,18
107423,08/12/2020,PFE,$PFE 😁🤔👍 THIS TOO Weeks from NOW This is gonna be CRAZY 😳💰,13,pfe this too weeks from now this is gonna be crazy,11
107424,08/12/2020,HD,$HD teasing $262 is just plain wrong 😌,8,hd teasing is just plain wrong,6
107425,08/12/2020,PFE,$PFE so they said it can’t move because of the float heh? 🤔,13,pfe so they said it cant move because of the float heh,12
107426,08/12/2020,PFE,$PFE I want this stock 🏋🏻🚀🚀🚀like Tesla,7,pfe i want this stock like tesla,7
107427,08/12/2020,TSLA,$TSLA i hope tesla stock do well. But I also wish it would go 550 again by some miracle i want in 🥲🥲,23,tsla i hope tesla stock do well but i also wish it would go again by some miracle i want in,21
107428,08/12/2020,PFE,$PFE what do ya say $43!? 👀,7,pfe what do ya say,5
107429,08/12/2020,TSLA,$TSLA took the limit order off my call we riding 🚀🚀🚀,11,tsla took the limit order off my call we riding,10
107430,08/12/2020,PFE,$PFE Honestly I’m fine with some consolidation here and a leg up tomorrow and or AH 🚀🤯‼️,17,pfe honestly im fine with some consolidation here and a leg up tomorrow and or ah,16
107431,08/12/2020,TSLA,$TSLA oof . Who sold at 624?! 😂,8,tsla oof who sold at,5
107432,08/12/2020,PFE,$PFE somebody got tricked out of their shares👀👀👀,8,pfe somebody got tricked out of their shares,8
107433,08/12/2020,PFE,$PFE thanks to pfe my value stock are making a huge returns 🤯,13,pfe thanks to pfe my value stock are making a huge returns,12
107434,08/12/2020,PFE,$PFE they keep trying to hold this down 😹😹,9,pfe they keep trying to hold this down,8
107435,08/12/2020,TSLA,$TSLA this sure looks yesterday right dropped 10 points. Is it going to drop at 648 today 🤷‍♂️,18,tsla this sure looks yesterday right dropped points is it going to drop at today,15
107436,08/12/2020,TSLA,$TSLA I see the Elon cult of personality going strong today 😎,12,tsla i see the elon cult of personality going strong today,11
107437,08/12/2020,AAPL,$AAPL loving it Best Early Christmas 🎄 Gift 👏👏👏👏,9,aapl loving it best early christmas gift,7
107438,08/12/2020,TSLA,$TSLA In TX and will have Elon and C close by...❤,11,tsla in tx and will have elon and c close by,11
107439,08/12/2020,TSLA,"$TSLA I can feel it coming in the air tonight, oh Lord",12,tsla i can feel it coming in the air tonight oh lord,12
107440,08/12/2020,TSLA,"$TSLA When I look at TSLA charts I think 🎼“MOVE BITCH GET OUT THE WAY, GET OUT THE WAY BITCH GET OUT THE WAY” 🎵 🎶",26,tsla when i look at tsla charts i think move bitch get out the way get out the way bitch get out the way,24
107441,08/12/2020,TSLA,$TSLA was in at 400 and p***sied out when it dropped to like 350. Im back in at  640 😂🤣 all aboard,23,tsla was in at and psied out when it dropped to like im back in at all aboard,18
107442,08/12/2020,ABNB,$ABNB well time to use that instant deposit on RH 😂 why can’t they ever give enough of a heads up I’d put more in🤞🏻,25,abnb well time to use that instant deposit on rh why cant they ever give enough of a heads up id put more in,24
107443,08/12/2020,TSLA,"$TSLA Played this perfectly Rode puts down at open for 50% Gain, Entered Jan Calls at lows, New ATH after hours 💸💸💸",22,tsla played this perfectly rode puts down at open for gain entered jan calls at lows new ath after hours,20
107444,08/12/2020,TSLA,$TSLA tomorrow we can see 700 🤑🤑🤑,7,tsla tomorrow we can see,5
107445,08/12/2020,AAPL,$AAPL why did I buy $130 12/11 c at open lol 😂,12,aapl why did i buy c at open lol,9
107446,08/12/2020,PFE,$PFE .... One seriously happy camper...but you know you’ve got it bad when you consistently wake up at 3:00.00Am so you can track the DAX..😜,25,pfe one seriously happy camperbut you know youve got it bad when you consistently wake up at am so you can track the dax,24
107447,08/12/2020,BABA,$BABA,2,baba,1
107448,08/12/2020,PFE,$PFE This just in from Minnesota! Expected federal approval Thursday! 🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,11,pfe this just in from minnesota expected federal approval thursday,10
107449,08/12/2020,AMZN,"$AMZN Just FYI,",3,amzn just fyi,3
107450,08/12/2020,TSLA,$TSLA bears are crying like their Christmas puts depend on it 🤣,12,tsla bears are crying like their christmas puts depend on it,11
107451,09/12/2020,TSLA,$TSLA Bears now talking about technicals being overbought 😂 it’s a good sign when they’re overbought it means there are a lot of buyers. Plus look back and the rsi has been overbought for how long and it still goes up! 700 tomorrow w,44,tsla bears now talking about technicals being overbought its a good sign when theyre overbought it means there are a lot of buyers plus look back and the rsi has been overbought for how long and it still goes up tomorrow w,42
107452,09/12/2020,CCL,$CCL anyone shorting this is an idiot—shorting this stock is like driving directly into a storm saying you’re not gonna get wet 😂😂😂😂,23,ccl anyone shorting this is an idiotshorting this stock is like driving directly into a storm saying youre not gonna get wet,22
107453,09/12/2020,TSLA,$TSLA I hear 👂 alot of 😢 . 😆,9,tsla i hear alot of,5
107454,09/12/2020,PFE,$PFE 43 and a whole lot more to go stay focused 🚀🧨🚀🍀,12,pfe and a whole lot more to go stay focused,10
107455,09/12/2020,TSLA,$TSLA why did we go from $659 to $648 AH?! 🤦🏼‍♂️ super annoying lol,14,tsla why did we go from to ah super annoying lol,11
107456,09/12/2020,TSLA,"$TSLA slight sell off might be cause SPACE-EX cancellation of flight , not a big deal 🥱🥱🥱will be up pre market like we have been all week, ✊🚀🚀🚀🚀🚀🚀",28,tsla slight sell off might be cause spaceex cancellation of flight not a big deal will be up pre market like we have been all week,26
107457,09/12/2020,TSLA,$TSLA let me guess 🐻s... tmrw we’ll start red and end green again?,13,tsla let me guess s tmrw well start red and end green again,13
107458,09/12/2020,AAPL,$AAPL I hate you for today 😡😡 your dip faked me out 😡😡😡 made me cash out on lower gains you pos. Now I gotta buy back on the next dip ugh 🤦🏽,33,aapl i hate you for today your dip faked me out made me cash out on lower gains you pos now i gotta buy back on the next dip ugh,30
107459,09/12/2020,DIS,$DIS,2,dis,1
107460,09/12/2020,TSLA,$TSLA was up big in Germany yesterday then down premarket today ... it’s down right now in Germany and I’m expecting it wakes up big 🍗,26,tsla was up big in germany yesterday then down premarket today its down right now in germany and im expecting it wakes up big,24
107461,09/12/2020,BABA,$BABA Just broke out of a wedge 😳 Could be a big move coming,14,baba just broke out of a wedge could be a big move coming,13
107462,09/12/2020,DIS,$DIS Riding Disney and Gnus to the moon 🚀,9,dis riding disney and gnus to the moon,8
107463,09/12/2020,TSLA,$TSLA  at this point short sellers opinions are irrelevant. How many more times do you need to be proven wrong. Thanks for the multiple squeezes you continue to give us. 😉,32,tsla at this point short sellers opinions are irrelevant how many more times do you need to be proven wrong thanks for the multiple squeezes you continue to give us,30
107464,09/12/2020,TSLA,$TSLA I guess Jim Chanos hasn’t learnt his lesson yet and is about to loose the few mills he has left ! Let him keep shorting Tesla ! He will b adding to the $ amount that shorts 🩳 have lost,41,tsla i guess jim chanos hasnt learnt his lesson yet and is about to loose the few mills he has left let him keep shorting tesla he will b adding to the amount that shorts have lost,37
107465,09/12/2020,AAPL,$AAPL Bulls are feeling positive today! 👍🤑🍸,7,aapl bulls are feeling positive today,6
107466,09/12/2020,TSLA,$TSLA at this rate $780 wouldn’t be hard at all by the 18th 🚂,14,tsla at this rate wouldnt be hard at all by the th,12
107467,09/12/2020,AAPL,"$AAPL shorties are awake with them bs talk... Where was de dropmic yesterday 🤣 lets see if this break 125,2 if so im able to buy a lot more",29,aapl shorties are awake with them bs talk where was de dropmic yesterday lets see if this break if so im able to buy a lot more,27
107468,09/12/2020,TSLA,$TSLA All the funds have to buy it💰💸🚀,8,tsla all the funds have to buy it,8
107469,09/12/2020,TSLA,$TSLA  bears come out of the work when .0001% drops happens 🤣🤣🤣 lol just gaining new support levels nothing new to see move along lol,26,tsla bears come out of the work when drops happens lol just gaining new support levels nothing new to see move along lol,23
107470,09/12/2020,TSLA,$TSLA what’s the deal with $90 PT from J.P. Morgan? 🤦🏻‍♀️,11,tsla whats the deal with pt from jp morgan,9
107471,09/12/2020,PFE,$PFE 2 days to gain 1 dollar... 1 hour to lose 1 dollar 😩😩😩😰😰🙄🙄,14,pfe days to gain dollar hour to lose dollar,9
107472,09/12/2020,PFE,$PFE scared money makes no money 🙅🏽‍♂️,7,pfe scared money makes no money,6
107473,09/12/2020,AMZN,"$AMZN It broke out yesterday folks, time to lay down the money or be left behind 💰",17,amzn it broke out yesterday folks time to lay down the money or be left behind,16
107474,09/12/2020,PFE,"$PFE buy dipss today, after tomorrow's news 🚀🚀🚀💰💰💰",8,pfe buy dipss today after tomorrows news,7
107475,09/12/2020,AAPL,$AAPL Buy Now It will spike up big 🚀🚀🚀🚀🚀,9,aapl buy now it will spike up big,8
107476,09/12/2020,TSLA,$TSLA,2,tsla,1
107477,09/12/2020,PFE,$PFE Thanks Benzinga for cheap shares👍,6,pfe thanks benzinga for cheap shares,6
107478,09/12/2020,PFE,$PFE imagine if they come back and say the allergic reactions weren’t caused by the vaccine. 🚀,17,pfe imagine if they come back and say the allergic reactions werent caused by the vaccine,16
107479,09/12/2020,PFE,$PFE scooped up another 300 shares. This company is solid. Holding long and buying dips 😉,16,pfe scooped up another shares this company is solid holding long and buying dips,14
107480,09/12/2020,PFE,$PFE with “history” read the news it’s not that hard 🤪 This is just like any regular flu shots you’re getting every year 👍,24,pfe with history read the news its not that hard this is just like any regular flu shots youre getting every year,22
107481,09/12/2020,TSLA,"$TSLA Would Greenspan call this irrational exuberance 😂😂😂😂😂😂😂😂 I don't care, I'm just raising my stop and keep riding.",19,tsla would greenspan call this irrational exuberance i dont care im just raising my stop and keep riding,18
107482,09/12/2020,PFE,$PFE they knew Canada was approving EUA today. That's why that bs article came out. I see you mf'ers 👀👀,20,pfe they knew canada was approving eua today thats why that bs article came out i see you mfers,19
107483,09/12/2020,PFE,$PFE the fact that this is still red 🤣,9,pfe the fact that this is still red,8
107484,09/12/2020,TSLA,"$TSLA same 💩 different day, thanks for the discounted shares 🤡",11,tsla same different day thanks for the discounted shares,9
107485,09/12/2020,CCL,$CCL buy the dip...approval coming this is getting ready to set sail...💸🕺🛳,12,ccl buy the dipapproval coming this is getting ready to set sail,12
107486,09/12/2020,AAPL,$AAPL it looks Head and shoulders.. It’s building the right up shoulder now .. 💰👍,15,aapl it looks head and shoulders its building the right up shoulder now,13
107487,09/12/2020,TSLA,$TSLA nice discount for some calls 🤠,7,tsla nice discount for some calls,6
107488,09/12/2020,TSLA,$TSLA glorious day to buy Tesla!! The almighty Elon has given us another great buying opportunity. Better seize the moment 🚀🚀🚀💸💸💸,21,tsla glorious day to buy tesla the almighty elon has given us another great buying opportunity better seize the moment,20
107489,09/12/2020,AMZN,$AMZN Buy the fear. Amzn under $3100 is bear 🐻 trap.,11,amzn buy the fear amzn under is bear trap,9
107490,09/12/2020,TSLA,$TSLA added few more... Not selling Tesla anymore till retirement 😂😂😂,11,tsla added few more not selling tesla anymore till retirement,10
107491,09/12/2020,PFE,$PFE I GOT NO BUYING POWER TO BUY THIS SALE 😭😭😭😭😭😭,11,pfe i got no buying power to buy this sale,10
107492,09/12/2020,TSLA,$TSLA good thing 🦊 calls don’t expire till the 31st.,10,tsla good thing calls dont expire till the st,9
107493,09/12/2020,TSLA,$TSLA Please invest your rent money 💰  again ...in for the long haul 🤫,15,tsla please invest your rent money again in for the long haul,12
107494,09/12/2020,AMZN,$AMZN low volume drop ! Bear trap 😂😂,8,amzn low volume drop bear trap,6
107495,09/12/2020,TSLA,$TSLA won't get a dip like this anymore . Get it while u can 🤪,15,tsla wont get a dip like this anymore get it while u can,13
107496,09/12/2020,TSLA,$TSLA,2,tsla,1
107497,09/12/2020,FB,$FB SHORT this 🐷 to the ground!!!!,7,fb short this to the ground,6
107498,09/12/2020,TSLA,$TSLA bears think they'll hit $300 tomorrow 🤡😅,8,tsla bears think theyll hit tomorrow,6
107499,09/12/2020,PFE,$PFE  Suspicious Moderna is down %7 😂,8,pfe suspicious moderna is down,5
107500,09/12/2020,FB,$FB 20 billion dollar law suit coming 🤣😂,8,fb billion dollar law suit coming,6
107501,09/12/2020,TSLA,$TSLA just wait til people don’t buy the dip with you 😃,12,tsla just wait til people dont buy the dip with you,11
107502,09/12/2020,TSLA,"$TSLA we printed green , now it’s time to get some calls 😂 and leave insurance just in case",19,tsla we printed green now its time to get some calls and leave insurance just in case,17
107503,09/12/2020,TSLA,"$TSLA huge drop coming tomorrow, seen this pattern a thousand times 😂",12,tsla huge drop coming tomorrow seen this pattern a thousand times,11
107504,09/12/2020,AMZN,"460,688 ($1,429,975,552) $AMZN shares were purchased at the closing bell. Probably a short squeeze although my confirmation bias is telling me it’s a bullish MM play 🤣, yeah right.",29,amzn shares were purchased at the closing bell probably a short squeeze although my confirmation bias is telling me its a bullish mm play yeah right,26
107505,09/12/2020,TSLA,$TSLA it’s only gonna go up because it’s joining the S&P 🤦‍♂️,12,tsla its only gonna go up because its joining the sp,11
107506,09/12/2020,ABNB,$ABNB I’m guessing it will be available to the rest of us when it’s already up about 70% so I guess the question is do we the people have enough buyers ready to go and hold for the long haul. If we do man we are going to make a killing 😁😁😁,52,abnb im guessing it will be available to the rest of us when its already up about so i guess the question is do we the people have enough buyers ready to go and hold for the long haul if we do man we are going to make a killing,50
107507,09/12/2020,TSLA,$TSLA Lmk when we get there 😴😴,7,tsla lmk when we get there,6
107508,09/12/2020,TSLA,$TSLA Thanks for dragging Nasdaq down 😭 Hope it crashes more before SP500 so the overall damage reduces,18,tsla thanks for dragging nasdaq down hope it crashes more before sp so the overall damage reduces,17
107509,09/12/2020,TSLA,$TSLA who saw this one coming from a mile away? 🤣,11,tsla who saw this one coming from a mile away,10
107510,09/12/2020,TSLA,$TSLA fomo bulls still have money and they love buying overpriced scam so 🤷 ...lets see how much ignorant money is left,22,tsla fomo bulls still have money and they love buying overpriced scam so lets see how much ignorant money is left,21
107511,09/12/2020,FB,"$FB next stop! 🚆 🚉 🚄 🚋 wreck! Pull the 230,  and down she goes! 🔥 Probably get booted just for saying this. GL everyone.  No matter what it will be interesting for sure! 🤷‍♂️👍🤦‍♂️",37,fb next stop wreck pull the and down she goes probably get booted just for saying this gl everyone no matter what it will be interesting for sure,28
107512,09/12/2020,TSLA,"$TSLA Anyone see the omen in the crash, the rocket I mean 🚀 🔥",14,tsla anyone see the omen in the crash the rocket i mean,12
107513,09/12/2020,TSLA,$TSLA  praying 🙏📉 looking for 90$ to get in,10,tsla praying looking for to get in,7
107514,09/12/2020,TSLA,"$TSLA bought earlier this morning at $616, now down 4% 😭😭 I am new here, any suggestions?",17,tsla bought earlier this morning at now down i am new here any suggestions,14
107515,10/12/2020,FB,$FB bearish times coming for Facebook? 🤔,7,fb bearish times coming for facebook,6
107516,10/12/2020,TSLA,$TSLA so s&p fund managers already bought before announcement and spread news that it’ll goes to 800$ because huge valuations now traders started selling at 650 and bag holders will wait 5 years for 800$🤣,35,tsla so sp fund managers already bought before announcement and spread news that itll goes to because huge valuations now traders started selling at and bag holders will wait years for,31
107517,10/12/2020,ABNB,"$ABNB since Jeff Bezos is investing in this stock, I guess I have to as well. 🎁🎁🎁💰💰💰",17,abnb since jeff bezos is investing in this stock i guess i have to as well,16
107518,10/12/2020,TSLA,$TSLA Ouch...the Daq futures are red. This will probably sink to $550-570. Possibly lower. Hope you guys loaded Puts 📉🔥,20,tsla ouchthe daq futures are red this will probably sink to possibly lower hope you guys loaded puts,18
107519,10/12/2020,TSLA,$TSLA yeeeee mooning to the ground so I can load cheapies 🤑🤑🤑🤑,12,tsla yeeeee mooning to the ground so i can load cheapies,11
107520,10/12/2020,TSLA,$TSLA Bulls going to wake up to an absolute bloodbath tomorrow.  Could be down $50 to $100 easily.  Sleep well longs😱😱😱,23,tsla bulls going to wake up to an absolute bloodbath tomorrow could be down to easily sleep well longs,19
107521,10/12/2020,TSLA,$TSLA $600 is $3000 pre-split. This is due for a large correction. ⬇️⬇️⬇️🐻,13,tsla is presplit this is due for a large correction,10
107522,10/12/2020,AMZN,$AMZN 200 -300 dollars down on vaccine approval 🥳,9,amzn dollars down on vaccine approval,6
107523,10/12/2020,TSLA,"$TSLA You buy high, S&P buys low 🤣",8,tsla you buy high sp buys low,7
107524,10/12/2020,TSLA,"$TSLA Made a profit on Monday, lost a bit of the profit on Tuesday.  went short on Tuesday before closing, yesterday made a nice profit again I hope today short again maybe Friday too, just before the weekend long again🙃👊🏻🙃",41,tsla made a profit on monday lost a bit of the profit on tuesday went short on tuesday before closing yesterday made a nice profit again i hope today short again maybe friday too just before the weekend long again,40
107525,10/12/2020,AMZN,$AMZN welcome to your new normal 😓😓,7,amzn welcome to your new normal,6
107526,10/12/2020,TSLA,$TSLA wow ...so now its worth news if someone bought 100 shares ? 😅😅😅,14,tsla wow so now its worth news if someone bought shares,11
107527,10/12/2020,TSLA,$TSLA talk about having a bad day..🤦‍♂️,7,tsla talk about having a bad day,7
107528,10/12/2020,TSLA,"$TSLA downgrade after downgrade, in addition to Tesla selling 5B in open market, while all other pigs start panick selling. This will totally end well 🤨",26,tsla downgrade after downgrade in addition to tesla selling b in open market while all other pigs start panick selling this will totally end well,25
107529,10/12/2020,TSLA,"$TSLA I might pick this one up around 90. Another offering, more dilution from Enron Musk’s incentive plan and the economic reality that this stock is trading at extreme levels beyond the book value 😈",35,tsla i might pick this one up around another offering more dilution from enron musks incentive plan and the economic reality that this stock is trading at extreme levels beyond the book value,33
107530,10/12/2020,ABNB,$ABNB already got my buy order in place 😫😬🙌🏼,9,abnb already got my buy order in place,8
107531,10/12/2020,TSLA,$TSLA sub 100 in the next few months 👋,9,tsla sub in the next few months,7
107532,10/12/2020,PFE,$PFE vaccines news on the way not even up by 1% this a pos I'm out sorry bulls enjoy😡😡😡,19,pfe vaccines news on the way not even up by this a pos im out sorry bulls enjoy,18
107533,10/12/2020,TSLA,"$TSLA I tried warning you bulls. Yes this is a massive pullback and expect it to accumulate for a couple of days. Know when to buy, know when to sell. Charts don’t lie ✅",34,tsla i tried warning you bulls yes this is a massive pullback and expect it to accumulate for a couple of days know when to buy know when to sell charts dont lie,33
107534,10/12/2020,TSLA,"$TSLA from Tesla owner , stay short 🤑🤑🤑🤑🤑",8,tsla from tesla owner stay short,6
107535,10/12/2020,NVDA,$NVDA Wow gettin' trucked 😂😂😂  Say hello to the 400 handle in about 30 minutes,16,nvda wow gettin trucked say hello to the handle in about minutes,12
107536,10/12/2020,FB,$FB GET OUT NOW PEOPLE DONT BE CRAZY 👉👉👉👉👉👉👉👉👉👉👉👉,9,fb get out now people dont be crazy,8
107537,10/12/2020,AMZN,"$AMZN Damn, it climbs again, wanted to see < $3000 😠😞",11,amzn damn it climbs again wanted to see,8
107538,10/12/2020,FB,$FB it has disconnected from the usual market movement 📉,10,fb it has disconnected from the usual market movement,9
107539,10/12/2020,TSLA,"$TSLA doing the 620 plus, no u didn't short at 600 no Bueno  😬better running w the bulls... NOW SHORT (or 630)",23,tsla doing the plus no u didnt short at no bueno better running w the bulls now short or,19
107540,10/12/2020,ABNB,$ABNB same 🐻 told about AI.. bullish on ABNB,9,abnb same told about ai bullish on abnb,8
107541,10/12/2020,ABNB,$ABNB I just bought 1 share. 😇,8,abnb i just bought share,5
107542,10/12/2020,TSLA,$TSLA robinhood got this propped up 🤭,7,tsla robinhood got this propped up,6
107543,10/12/2020,HD,$HD wouldn’t take profits now...we’re just getting started Bullss! Let’s play some $270 Target practice 🎯,16,hd wouldnt take profits nowwere just getting started bullss lets play some target practice,14
107544,10/12/2020,AMZN,"$AMZN  I just  exercised, was +700 on my calls, now -900 🤮🥴  bummer",16,amzn i just exercised was on my calls now bummer,10
107545,10/12/2020,PFE,$PFE vaccine won’t get approved ? 💰,7,pfe vaccine wont get approved,5
107546,10/12/2020,ABNB,$ABNB to the moon!!!! $100B market cap EOW 🚀🚀🚀🚀🚀🚀🚀,9,abnb to the moon b market cap eow,8
107547,10/12/2020,CCL,$CCL bear put spreads looking at 👀💡😎,7,ccl bear put spreads looking at,6
107548,10/12/2020,ABNB,$ABNB will buy this at a HUGE dip so I’ll be waiting 😈,13,abnb will buy this at a huge dip so ill be waiting,12
107549,10/12/2020,ABNB,$ABNB I now a remaining stake of 1 share in AirBNB. I look forward to my proxy’s. 😃,18,abnb i now a remaining stake of share in airbnb i look forward to my proxys,16
107550,10/12/2020,CCL,$CCL IVE been taking your money all day 😂😂,9,ccl ive been taking your money all day,8
107551,10/12/2020,ABNB,$ABNB PEOPLE ARE GOING TO WANT TO SOCIALIZE and HAVE an EXPERIENCE when TRAVELING. Soon as this pandemic is over Airbnb is through the roof. 💥,26,abnb people are going to want to socialize and have an experience when traveling soon as this pandemic is over airbnb is through the roof,25
107552,10/12/2020,TSLA,"$TSLA TSLA Stated it will make around 840,000 vehicles for full year 2021. Taking the value of tesla that would be about $690,000 of company value per car. 🤦‍♂️🤯🤯",29,tsla tsla stated it will make around vehicles for full year taking the value of tesla that would be about of company value per car,25
107553,10/12/2020,PFE,$PFE oh yeah this was stringently tested to the highest standards-. Just missed SEVERE ALLERGIC REACTION 😷😬,17,pfe oh yeah this was stringently tested to the highest standards just missed severe allergic reaction,16
107554,10/12/2020,ABNB,$ABNB well got my IPO OF $68! Pleasantly surprised! But this is before everything opens back up so I’m expecting A Tesla type move by summer 💰 💰 💰 yeeeeeeeehawww,30,abnb well got my ipo of pleasantly surprised but this is before everything opens back up so im expecting a tesla type move by summer yeeeeeeeehawww,26
107555,10/12/2020,TSLA,"$TSLA bears are burning, i'm so sorry..... not! 😂😂😂",9,tsla bears are burning im so sorry not,8
